ticket_id,client_name,client_sector,ticket_subject,ticket_description,module,component,urgency_signals,previous_classification,correct_ticket_type,correct_priority,correct_target_team,preferred_resolver
SIS-2026-0362,FlexoPrime,printing,CRM precisa de workflow diferente,"Pode ficar a meio caminho entre configuração e melhoria, mas continua mais próximo de parametrização. Se possível, manter com Joao Pereira porque já conhece o contexto do cliente. Se fizer sentido, podem manter o ticket com análise humana antes de encaminhar. O impacto é real, mas a equipa ainda consegue trabalhar com alguma contenção.",CRM,commercial_pipeline,precisamos esta semana,configuration_request / medium / technical_support,configuration_request,medium,technical_support,Joao Pereira
SIS-2026-0363,NorteCartao,packaging,Dados de faturação ficaram incoerentes,"Há registos técnicos por confirmar, por isso o ticket mistura dados, integração e possível bug. Ainda não anexaram prints, mas podem enviar. Sem isto resolvido hoje, a operação financeira ou produtiva fica efetivamente bloqueada.",invoicing,e_invoice,produção parada,,data_issue,critical,technical_support,
SIS-2026-0364,GrafiNorte SA,printing,Sessão para equipa de planeamento,"O cliente pediu “algo prático, não muito longo”. O pedido entrou com pouco contexto e alguma pressa. Se precisarem de mais detalhe, o contacto principal está disponível de tarde. Não é um bloqueio total; mesmo assim já está a consumir tempo e retrabalho.",production,scheduling,precisamos esta semana,training_needed / low / training_consulting,training_needed,medium,training_consulting,
SIS-2026-0365,GrafiNorte SA,printing,Integração fica intermitente durante o dia,"Ainda não sabemos se o problema está no nosso lado, no certificado ou no parceiro. A descrição veio por telefone e foi resumida internamente. O cliente pediu retorno curto mesmo que ainda não haja solução final. Não é um bloqueio total; mesmo assim já está a consumir tempo e retrabalho.",integrations,api,convém validar com alguma brevidade,technical issue / high / infrastructure,infrastructure_problem,medium,infrastructure,Helena Rocha
SIS-2026-0366,TextilMinho,textile,URGENTE - API externa deixou de responder,"Ainda não sabemos se o problema está no nosso lado, no certificado ou no parceiro. A descrição veio por telefone e foi resumida internamente. Há alguma sensibilidade comercial, mas sem dramatização no pedido. O impacto reportado é imediato e o cliente diz que o processo principal ficou parado.",integrations,api,deadline hoje,technical issue / high / infrastructure,infrastructure_problem,critical,infrastructure,
SIS-2026-0367,FibraSul,paper converting,Pedido de formação no pipeline comercial,"Entraram duas pessoas novas e o gestor quer uma sessão prática para evitar oportunidades mal fechadas. A equipa insiste que o problema é novo, mas não quantifica bem quando começou. Se precisarem de mais detalhe, o contacto principal está disponível de tarde. O processo continua a funcionar e o pedido pode entrar em fila normal.",CRM,opportunities,quando possível,,training_needed,low,training_consulting,Rui Costa
SIS-2026-0368,GrafiNorte SA,printing,Utilizador não entende reconciliação de stock,"Pelo relato, a lógica do ecrã pode estar correta e a dificuldade é perceber o significado dos estados. Já reiniciaram sessão, browser e posto, sem conclusão clara. O impacto é real, mas a equipa ainda consegue trabalhar com alguma contenção.",stock,inventory_counts,convém validar com alguma brevidade,training_needed / medium / training_consulting,client_misunderstanding,medium,support_level_1,
SIS-2026-0369,EtiquetaFina,labels,Dashboard exporta ficheiro corrompido,"Já reiniciaram sessão e browser, sem diferença. Parece acontecer apenas no passo final da exportação. Existe suspeita de configuração, embora nada conclusivo. O processo continua a funcionar e o pedido pode entrar em fila normal.",reporting,excel_export,melhoria para analisar,,software_bug,low,technical_support,
SIS-2026-0370,Braga Print House,printing,Utilizador não percebe comparação mensal,"O pedido vem escrito de forma apressada, sem anexos e com números contraditórios. O pedido entrou com pouco contexto e alguma pressa. Há alguma sensibilidade comercial, mas sem dramatização no pedido. O processo continua a funcionar e o pedido pode entrar em fila normal.",reporting,dashboards,sem bloqueio operacional,training_needed / medium / training_consulting,client_misunderstanding,low,support_level_1,
SIS-2026-0371,NorteCartao,packaging,Change stage rules in opportunities flow,"Pode ficar a meio caminho entre configuração e melhoria, mas continua mais próximo de parametrização. O utilizador admite que pode estar a seguir um passo desatualizado. O texto original mistura português com inglês e foi limpo apenas o mínimo para ficar legível. Se fizer sentido, podem manter o ticket com análise humana antes de encaminhar. Existe impacto relevante no dia de trabalho, embora ainda haja algum contorno manual.",CRM,commercial_pipeline,cliente à espera; convém validar com alguma brevidade,configuration_request / medium / technical_support,configuration_request,high,technical_support,
SIS-2026-0372,Braga Print House,printing,Pedido de configuração na integração,"Entrou um parceiro novo e o ficheiro precisa de levar um identificador adicional antes de seguir para o destino. Já reiniciaram sessão, browser e posto, sem conclusão clara. Se precisarem de mais detalhe, o contacto principal está disponível de tarde. O impacto é real, mas a equipa ainda consegue trabalhar com alguma contenção.",integrations,edi,impacto moderado,configuration_request / medium / technical_support,configuration_request,medium,technical_support,Ana Martins
SIS-2026-0373,TextilMinho,textile,Pedido de melhoria na integração,"Atualmente o processo é manual mas funcional, por isso continua a ser melhoria e não incidente. A equipa insiste que o problema é novo, mas não quantifica bem quando começou. Se possível, manter com Ana Martins porque já conhece o contexto do cliente. Se precisarem de mais detalhe, o contacto principal está disponível de tarde. O processo continua a funcionar e o pedido pode entrar em fila normal.",integrations,webservices,quando possível; afeta uma equipa,feature_request / low / account_management,feature_request,low,technical_support,Ana Martins
SIS-2026-0374,EtiquetaFina,labels,Need clarification on scheduling board,"Se for mesmo só orientação, convém não mandar logo para desenvolvimento. Existe suspeita de configuração, embora nada conclusivo. Se possível, manter com Helena Rocha porque já conhece o contexto do cliente. Podemos recolher base de dados de exemplo se for preciso, mas ainda não foi pedido. Há alguma sensibilidade comercial, mas sem dramatização no pedido. Não é um bloqueio total; mesmo assim já está a consumir tempo e retrabalho.",production,scheduling,afeta uma equipa,software_bug / medium / technical_support,client_misunderstanding,medium,support_level_1,Helena Rocha
SIS-2026-0375,Braga Print House,printing,Erro ao descarregar mapa para Excel,"Já reiniciaram sessão e browser, sem diferença. Parece acontecer apenas no passo final da exportação. O cliente pediu retorno curto mesmo que ainda não haja solução final. O impacto é real, mas a equipa ainda consegue trabalhar com alguma contenção.",reporting,excel_export,precisamos esta semana,,software_bug,medium,technical_support,
SIS-2026-0376,TecnoRolo Iberia,industrial manufacturing,Set up external accounting handoff,"O impacto é relevante porque sem isto o arranque comercial atrasa, mas o sistema em si continua operacional. Ainda não anexaram prints, mas podem enviar. Se fizer sentido, podem manter o ticket com análise humana antes de encaminhar. O impacto é real, mas a equipa ainda consegue trabalhar com alguma contenção.",integrations,edi,há workaround parcial; sem urgência,,configuration_request,medium,technical_support,Carla Sousa
SIS-2026-0377,PrintWorks Porto,printing,Precisa análise - Users are locked out of the platform,"Não há alteração funcional pedida pelo cliente; tudo aponta para incidente de ambiente, autenticação ou infraestrutura. Se possível, manter com Joao Pereira porque já conhece o contexto do cliente. Ainda estamos a confirmar se acontece em todas as empresas do grupo ou só nesta. Sem isto resolvido hoje, a operação financeira ou produtiva fica efetivamente bloqueada.",general,login,sem faturar; afeta vários utilizadores,infrastructure_problem / high / infrastructure,infrastructure_problem,critical,infrastructure,Joao Pereira
SIS-2026-0378,ValeFlex,printing,Nova opção na ficha de ocorrência,"A área de qualidade queria registar um código interno adicional para análise futura. Ainda não anexaram prints, mas podem enviar. Se possível, manter com Joao Pereira porque já conhece o contexto do cliente. Se precisarem de mais detalhe, o contacto principal está disponível de tarde. Não há bloqueio operacional imediato; o valor aqui é mais de conveniência ou prevenção.",CRM,complaints,quando possível; impacto moderado,feature_request / low / account_management,feature_request,low,account_management,Joao Pereira
SIS-2026-0379,PrintWorks Porto,printing,Pedido de formação no pipeline comercial,Não há avaria; a ideia é consolidar processo antes de aumentar utilizadores. Há quem diga que é só configuração; outros acham que começou depois da última atualização. O cliente pediu retorno curto mesmo que ainda não haja solução final. O processo continua a funcionar e o pedido pode entrar em fila normal.,CRM,opportunities,pode esperar,training_needed / low / training_consulting,training_needed,low,training_consulting,
SIS-2026-0380,GrafiNorte SA,printing,Login intermitente no ambiente,"Desde cerca das 08:30 vários utilizadores recebem erro no login ou ficam presos depois de autenticar. O cliente diz que ontem funcionava. O cliente consegue continuar de forma limitada, mas com custo operacional claro.",general,login,afeta vários utilizadores,software_bug / high / development,infrastructure_problem,high,infrastructure,
SIS-2026-0381,Cartonagem Douro,packaging,Novo detalhe no export contabilístico,"A contabilidade quer incluir mais detalhe no ficheiro exportado para facilitar conferência interna. Existe suspeita de configuração, embora nada conclusivo. No ticket interno alguém escreveu “talvez seja processo”, mas sem certeza. Não é um bloqueio total; mesmo assim já está a consumir tempo e retrabalho.",accounting,saft_export,afeta uma equipa,configuration_request / medium / technical_support,feature_request,medium,technical_support,
SIS-2026-0382,LusoPack Embalagens,packaging,Utilizador não percebe comparação mensal,"O pedido vem escrito de forma apressada, sem anexos e com números contraditórios. Existe suspeita de configuração, embora nada conclusivo. Se possível, manter com Joao Pereira porque já conhece o contexto do cliente. O cliente pediu retorno curto mesmo que ainda não haja solução final. Não é um bloqueio total; mesmo assim já está a consumir tempo e retrabalho.",reporting,dashboards,impacto moderado,client_misunderstanding / low / support_level_1,client_misunderstanding,medium,support_level_1,Joao Pereira
SIS-2026-0383,NorteCartao,packaging,Problema transversal no processo de login,"O cliente ainda não sabe dizer se afeta todos os domínios ou só alguns. A equipa insiste que o problema é novo, mas não quantifica bem quando começou. Se precisarem de mais detalhe, o contacto principal está disponível de tarde. Existe impacto relevante no dia de trabalho, embora ainda haja algum contorno manual.",user_permissions,password_policy,afeta vários utilizadores,technical issue / high / infrastructure,infrastructure_problem,high,infrastructure,
SIS-2026-0384,TecnoRolo Iberia,industrial manufacturing,Urgent: Journal entries missing after import,"A contabilidade encontra o documento na origem mas os lançamentos associados não aparecem no diário final. Pode ser necessário validar em ambiente real e não só em teste. O cliente consegue continuar de forma limitada, mas com custo operacional claro.",accounting,journal_entries,precisamos ainda hoje; impacto moderado,data_issue / medium / technical_support,client_misunderstanding,high,technical_support,
SIS-2026-0385,FibraSul,paper converting,Reset de palavra-passe não chega por email,"Pode parecer permissão ou suporte simples, mas a escala do problema aponta para algo mais transversal. Se possível, manter com Pedro Neves porque já conhece o contexto do cliente. Existe impacto relevante no dia de trabalho, embora ainda haja algum contorno manual.",user_permissions,password_policy,cliente à espera,software_bug / high / development,infrastructure_problem,high,infrastructure,Pedro Neves
SIS-2026-0386,TecnoRolo Iberia,industrial manufacturing,Feature request for SAFT extra columns,"A contabilidade quer incluir mais detalhe no ficheiro exportado para facilitar conferência interna. Há referência a outro ticket antigo, mas sem número. Se possível, manter com Miguel Santos porque já conhece o contexto do cliente. Se fizer sentido, podem manter o ticket com análise humana antes de encaminhar. Não há bloqueio operacional imediato; o valor aqui é mais de conveniência ou prevenção.",accounting,saft_export,quando possível,feature_request / low / account_management,feature_request,low,technical_support,Miguel Santos
SIS-2026-0387,TecnoRolo Iberia,industrial manufacturing,Feature request for management report,"O texto do cliente até usa a palavra “urgente”, mas no corpo fica claro que é por conveniência de reunião. Há referência a outro ticket antigo, mas sem número. Há quem diga que é só configuração; outros acham que começou depois da última atualização. Se fizer sentido, podem manter o ticket com análise humana antes de encaminhar. O processo continua a funcionar e o pedido pode entrar em fila normal.",reporting,custom_reports,sem urgência,,feature_request,low,account_management,
SIS-2026-0388,ValeFlex,printing,Urgent: Shop floor reports wrong production count,"A chefia diz que consegue continuar a produzir, só que a visibilidade de produção ficou pouco fiável. Existe suspeita de configuração, embora nada conclusivo. Se fizer sentido, podem manter o ticket com análise humana antes de encaminhar. O impacto é real, mas a equipa ainda consegue trabalhar com alguma contenção.",production,shop_floor,impacto moderado,software_bug / high / development,data_issue,medium,technical_support,
SIS-2026-0389,MetalLabel,industrial manufacturing,Cliente acha que o botão desapareceu,"Há ansiedade porque envolve faturação, mas o fluxo esperado continua disponível e parece ser questão de procedimento. O utilizador admite que pode estar a seguir um passo desatualizado. Se precisarem de mais detalhe, o contacto principal está disponível de tarde. O impacto é real, mas a equipa ainda consegue trabalhar com alguma contenção.",invoicing,credit_notes,afeta uma equipa,client_misunderstanding / low / support_level_1,client_misunderstanding,medium,support_level_1,Helena Rocha
SIS-2026-0390,TextilMinho,textile,Password reset flow seems broken globally,"Pode parecer permissão ou suporte simples, mas a escala do problema aponta para algo mais transversal. Há referência a outro ticket antigo, mas sem número. Se possível, manter com Carla Sousa porque já conhece o contexto do cliente. Existe impacto relevante no dia de trabalho, embora ainda haja algum contorno manual.",user_permissions,password_policy,precisamos ainda hoje,,infrastructure_problem,high,infrastructure,Carla Sousa
SIS-2026-0391,NorteCartao,packaging,Equipa financeira pede sessão orientada,"Não existe bloqueio atual, mas houve erros operacionais recentes e querem reduzir risco humano. Não é um bloqueio total; mesmo assim já está a consumir tempo e retrabalho.",invoicing,tax_validation,há workaround parcial,configuration_request / medium / technical_support,training_needed,medium,training_consulting,Ana Martins
SIS-2026-0392,TecnoRolo Iberia,industrial manufacturing,Export Excel sai vazio,"Já reiniciaram sessão e browser, sem diferença. Parece acontecer apenas no passo final da exportação. O cliente diz que ontem funcionava. O cliente pediu retorno curto mesmo que ainda não haja solução final. Não há bloqueio operacional imediato; o valor aqui é mais de conveniência ou prevenção.",reporting,excel_export,sem bloqueio operacional,,software_bug,low,technical_support,
SIS-2026-0393,Braga Print House,printing,Need refresher on scheduling board,"O cliente pediu “algo prático, não muito longo”. Já reiniciaram sessão, browser e posto, sem conclusão clara. O cliente pediu retorno curto mesmo que ainda não haja solução final. O impacto é real, mas a equipa ainda consegue trabalhar com alguma contenção.",production,scheduling,precisamos esta semana,,training_needed,medium,training_consulting,Joao Pereira
SIS-2026-0394,TextilMinho,textile,Sessão de esclarecimento sobre indicadores,"O pedido nasceu depois de vários mal-entendidos, não de uma falha técnica confirmada. Existe suspeita de configuração, embora nada conclusivo. No ticket interno alguém escreveu “talvez seja processo”, mas sem certeza. Há alguma sensibilidade comercial, mas sem dramatização no pedido. O processo continua a funcionar e o pedido pode entrar em fila normal.",reporting,dashboards,melhoria para analisar; há workaround parcial,configuration_request / medium / technical_support,training_needed,low,training_consulting,
SIS-2026-0395,ValeFlex,printing,Nova opção na ficha de ocorrência,"Mesmo sem urgência, é legítimo do ponto de vista de processo. O utilizador admite que pode estar a seguir um passo desatualizado. Se possível, manter com Carla Sousa porque já conhece o contexto do cliente. Não há bloqueio operacional imediato; o valor aqui é mais de conveniência ou prevenção.",CRM,complaints,pode esperar,,feature_request,low,account_management,Carla Sousa
SIS-2026-0396,FibraSul,paper converting,Utilizador não percebe comparação mensal,"O utilizador compara dois meses sem reparar que um dos painéis está filtrado por vendedor. O impacto é real, mas a equipa ainda consegue trabalhar com alguma contenção.",reporting,dashboards,há workaround parcial,,client_misunderstanding,medium,support_level_1,Rui Costa
SIS-2026-0397,GrafiNorte SA,printing,Sessão de esclarecimento sobre indicadores,"O pedido nasceu depois de vários mal-entendidos, não de uma falha técnica confirmada. O cliente diz que ontem funcionava. Se possível, manter com Rui Costa porque já conhece o contexto do cliente. Se fizer sentido, podem manter o ticket com análise humana antes de encaminhar. O impacto é real, mas a equipa ainda consegue trabalhar com alguma contenção.",reporting,dashboards,há workaround parcial,,training_needed,medium,training_consulting,Rui Costa
SIS-2026-0398,TextilMinho,textile,Utilizador não entende reconciliação de stock,"O ticket é um pouco ambíguo porque mencionam “valores errados”, mas sem prova de corrupção de dados. O pedido entrou com pouco contexto e alguma pressa. Se possível, manter com Rui Costa porque já conhece o contexto do cliente. O texto original mistura português com inglês e foi limpo apenas o mínimo para ficar legível. Se fizer sentido, podem manter o ticket com análise humana antes de encaminhar. Não é um bloqueio total; mesmo assim já está a consumir tempo e retrabalho.",stock,inventory_counts,impacto moderado,,client_misunderstanding,medium,support_level_1,Rui Costa
SIS-2026-0399,ValeFlex,printing,Pedido de parametrização no cálculo de custos,"A direção industrial quer que um custo indireto passe a entrar no cálculo base das ordens. Pode ser necessário validar em ambiente real e não só em teste. Se fizer sentido, podem manter o ticket com análise humana antes de encaminhar. O impacto é real, mas a equipa ainda consegue trabalhar com alguma contenção.",production,cost_calculation,há workaround parcial,configuration_request / medium / technical_support,configuration_request,medium,technical_support,Pedro Neves
SIS-2026-0400,ValeFlex,printing,Parametrizar validação fiscal para mercado novo,"O cliente vai abrir operação em mercado novo e precisa de validar NIF e regras fiscais de forma diferente. Pode ser necessário validar em ambiente real e não só em teste. O texto original mistura português com inglês e foi limpo apenas o mínimo para ficar legível. Se precisarem de mais detalhe, o contacto principal está disponível de tarde. Existe impacto relevante no dia de trabalho, embora ainda haja algum contorno manual.",invoicing,tax_validation,precisamos ainda hoje,,configuration_request,high,technical_support,
SIS-2026-0401,PrintWorks Porto,printing,Question about customer card flow,O pedido vem com pouca informação e pode ser simplesmente orientação funcional. O pedido entrou com pouco contexto e alguma pressa. O cliente pediu retorno curto mesmo que ainda não haja solução final. Não é um bloqueio total; mesmo assim já está a consumir tempo e retrabalho.,CRM,customer_cards,há workaround parcial; pode esperar,,client_misunderstanding,medium,support_level_1,
SIS-2026-0402,AlfaForms,forms and labels,Parametrizar validação fiscal para mercado novo,"Existe alguma pressão temporal porque o arranque está próximo, mas o pedido é planeado e não um bloqueio atual. Pode ser necessário validar em ambiente real e não só em teste. O texto original mistura português com inglês e foi limpo apenas o mínimo para ficar legível. O cliente consegue continuar de forma limitada, mas com custo operacional claro.",invoicing,tax_validation,parcialmente parado; expedição parada,configuration_request / medium / technical_support,configuration_request,high,technical_support,
SIS-2026-0403,GrafiNorte SA,printing,Sessão para equipa de planeamento,"Não parece haver defeito técnico. O ganho aqui é reduzir decisões inconsistentes e chamadas repetidas. Existe suspeita de configuração, embora nada conclusivo. O cliente consegue continuar de forma limitada, mas com custo operacional claro.",production,scheduling,fecho do mês,configuration_request / medium / technical_support,training_needed,high,training_consulting,
SIS-2026-0404,GrafiNorte SA,printing,Lançamentos desapareceram do diário,"A contabilidade encontra o documento na origem mas os lançamentos associados não aparecem no diário final. Se possível, manter com Rui Costa porque já conhece o contexto do cliente. Há alguma sensibilidade comercial, mas sem dramatização no pedido. O cliente consegue continuar de forma limitada, mas com custo operacional claro.",accounting,journal_entries,parcialmente parado,,data_issue,high,technical_support,Rui Costa
SIS-2026-0405,ValeFlex,printing,Adicionar aviso visual no shop floor,"Os operadores pedem um aviso mais visível quando a ordem já está concluída para evitar lançamentos repetidos. Se precisarem de mais detalhe, o contacto principal está disponível de tarde. O processo continua a funcionar e o pedido pode entrar em fila normal.",production,shop_floor,melhoria para analisar,configuration_request / medium / technical_support,feature_request,low,technical_support,
SIS-2026-0406,Cartonagem Douro,packaging,Adicionar aviso visual no shop floor,"Hoje conseguem trabalhar sem isso, mas a melhoria pouparia erros manuais e retrabalho. Pode ser necessário validar em ambiente real e não só em teste. Se possível, manter com Ana Martins porque já conhece o contexto do cliente. Há alguma sensibilidade comercial, mas sem dramatização no pedido. Existe impacto relevante no dia de trabalho, embora ainda haja algum contorno manual.",production,shop_floor,parcialmente parado; expedição parada,feature_request / low / account_management,feature_request,high,technical_support,Ana Martins
SIS-2026-0407,PlastiCentro,plastics,Ticket de qualidade não guarda comentário,"A equipa de qualidade abre a ficha mas ao anexar observações o ecrã fecha sem guardar. A equipa insiste que o problema é novo, mas não quantifica bem quando começou. Podemos recolher base de dados de exemplo se for preciso, mas ainda não foi pedido. Há alguma sensibilidade comercial, mas sem dramatização no pedido. Não é um bloqueio total; mesmo assim já está a consumir tempo e retrabalho.",CRM,complaints,precisamos esta semana,client_misunderstanding / medium / support_level_1,software_bug,medium,technical_support,
SIS-2026-0408,NorteCartao,packaging,Expor novo endpoint para parceiro,O parceiro quer receber confirmação automática depois do envio do documento. O cliente pediu retorno curto mesmo que ainda não haja solução final. O processo continua a funcionar e o pedido pode entrar em fila normal.,integrations,webservices,sem bloqueio operacional,client_misunderstanding / low / support_level_1,feature_request,low,technical_support,
SIS-2026-0409,EuroPackaging PT,packaging,Feature request for management report,"Não é correção nem parametrização urgente; é melhoria com valor de negócio se entrar em backlog. O cliente diz que ontem funcionava. Se possível, manter com Joao Pereira porque já conhece o contexto do cliente. Se precisarem de mais detalhe, o contacto principal está disponível de tarde. O processo continua a funcionar e o pedido pode entrar em fila normal.",reporting,custom_reports,sem urgência,feature_request / low / account_management,feature_request,low,account_management,Joao Pereira
SIS-2026-0410,FlexoPrime,printing,Criar perfil para supervisores de turno,"Há alguma urgência porque o arranque do processo foi esta semana, mas não é incidente técnico. Ainda não anexaram prints, mas podem enviar. Se fizer sentido, podem manter o ticket com análise humana antes de encaminhar. O impacto é real, mas a equipa ainda consegue trabalhar com alguma contenção.",user_permissions,roles_profiles,impacto moderado,client_misunderstanding / medium / support_level_1,configuration_request,medium,technical_support,Pedro Neves
SIS-2026-0411,EtiquetaFina,labels,Urgent: Problema transversal no processo de login,"O cliente ainda não sabe dizer se afeta todos os domínios ou só alguns. Se precisarem de mais detalhe, o contacto principal está disponível de tarde. Existe impacto relevante no dia de trabalho, embora ainda haja algum contorno manual.",user_permissions,password_policy,fecho do mês,,infrastructure_problem,high,infrastructure,
SIS-2026-0412,Braga Print House,printing,Como reordenar planeamento?,"Se for mesmo só orientação, convém não mandar logo para desenvolvimento. A descrição veio por telefone e foi resumida internamente. Se precisarem de mais detalhe, o contacto principal está disponível de tarde. O impacto é real, mas a equipa ainda consegue trabalhar com alguma contenção.",production,scheduling,precisamos esta semana,,client_misunderstanding,medium,support_level_1,
SIS-2026-0413,FlexoPrime,printing,Formação rápida para leitura de dashboards,"O pedido nasceu depois de vários mal-entendidos, não de uma falha técnica confirmada. Ainda estamos a confirmar se acontece em todas as empresas do grupo ou só nesta. O cliente pediu retorno curto mesmo que ainda não haja solução final. Não há bloqueio operacional imediato; o valor aqui é mais de conveniência ou prevenção.",reporting,dashboards,pode esperar,training_needed / low / training_consulting,training_needed,low,training_consulting,Pedro Neves
SIS-2026-0414,Braga Print House,printing,Ordem de fabrico bloqueia ao lançar consumo,"Parece um bug mais do que erro de utilização porque o comportamento repete-se em utilizadores diferentes e com ordens diferentes. Se precisarem de mais detalhe, o contacto principal está disponível de tarde. O impacto é real, mas a equipa ainda consegue trabalhar com alguma contenção.",production,work_orders,impacto moderado; pode esperar,data_issue / high / technical_support,software_bug,medium,technical_support,Rui Costa
SIS-2026-0415,PrintWorks Porto,printing,URGENTE - Export Excel sai vazio,"Não é crítico para a operação minuto a minuto, mas o cliente usa este ficheiro em reunião com direção e o erro já foi reproduzido várias vezes. Ainda estamos a confirmar se acontece em todas as empresas do grupo ou só nesta. O cliente pediu retorno curto mesmo que ainda não haja solução final. O impacto é real, mas a equipa ainda consegue trabalhar com alguma contenção.",reporting,excel_export,há workaround parcial,,software_bug,medium,technical_support,Miguel Santos
SIS-2026-0416,AlfaForms,forms and labels,Acesso ao Sistrade falha para quase todos,"Desde cerca das 08:30 vários utilizadores recebem erro no login ou ficam presos depois de autenticar. Há referência a outro ticket antigo, mas sem número. Ainda estamos a confirmar se acontece em todas as empresas do grupo ou só nesta. Há alguma sensibilidade comercial, mas sem dramatização no pedido. O cliente consegue continuar de forma limitada, mas com custo operacional claro.",general,login,precisamos ainda hoje,infrastructure_problem / high / infrastructure,infrastructure_problem,high,infrastructure,
SIS-2026-0417,AlfaForms,forms and labels,Dúvida no fecho de contagem,"A equipa do armazém compara a contagem física com o sistema e interpreta a coluna de ajustamento como erro. Se fizer sentido, podem manter o ticket com análise humana antes de encaminhar. Não é um bloqueio total; mesmo assim já está a consumir tempo e retrabalho.",stock,inventory_counts,precisamos esta semana,client_misunderstanding / low / support_level_1,client_misunderstanding,medium,support_level_1,
SIS-2026-0418,GrafiNorte SA,printing,Equipa nova no armazém precisa de acompanhamento,"Há utilizadores novos no armazém e estão a abrir tickets diferentes para o mesmo processo de transferência. A descrição veio por telefone e foi resumida internamente. No ticket interno alguém escreveu “talvez seja processo”, mas sem certeza. Se precisarem de mais detalhe, o contacto principal está disponível de tarde. Não é um bloqueio total; mesmo assim já está a consumir tempo e retrabalho.",stock,warehouse_transfer,há workaround parcial; parcialmente parado,training_needed / low / training_consulting,training_needed,medium,training_consulting,
SIS-2026-0419,MetalLabel,industrial manufacturing,Set up invoice validation for Spain branch,"Se faltarem detalhes legais, será preciso voltar ao cliente antes de mexer. O pedido entrou com pouco contexto e alguma pressa. O cliente consegue continuar de forma limitada, mas com custo operacional claro.",invoicing,tax_validation,cliente à espera,configuration_request / medium / technical_support,configuration_request,high,technical_support,
SIS-2026-0420,Cartonagem Douro,packaging,Pedido de formação sobre validação fiscal,"O responsável financeiro quer alinhar a equipa sobre o que deve ser validado antes de emitir. Já reiniciaram sessão, browser e posto, sem conclusão clara. Se fizer sentido, podem manter o ticket com análise humana antes de encaminhar. Não há bloqueio operacional imediato; o valor aqui é mais de conveniência ou prevenção.",invoicing,tax_validation,sem bloqueio operacional,,training_needed,low,training_consulting,
SIS-2026-0421,ValeFlex,printing,Equipa financeira pede sessão orientada,"Não existe bloqueio atual, mas houve erros operacionais recentes e querem reduzir risco humano. Há alguma sensibilidade comercial, mas sem dramatização no pedido. O impacto é real, mas a equipa ainda consegue trabalhar com alguma contenção.",invoicing,tax_validation,precisamos esta semana,configuration_request / medium / technical_support,training_needed,medium,training_consulting,
SIS-2026-0422,TextilMinho,textile,Parametrização de acessos para novo processo,Não existe falha atual; é uma alteração de parametrização para acomodar processo novo. O utilizador admite que pode estar a seguir um passo desatualizado. Não é um bloqueio total; mesmo assim já está a consumir tempo e retrabalho.,user_permissions,roles_profiles,precisamos esta semana,,configuration_request,medium,technical_support,
SIS-2026-0423,EtiquetaFina,labels,Equipa comercial pede sessão curta de CRM,"Entraram duas pessoas novas e o gestor quer uma sessão prática para evitar oportunidades mal fechadas. O utilizador admite que pode estar a seguir um passo desatualizado. Se precisarem de mais detalhe, o contacto principal está disponível de tarde. O processo continua a funcionar e o pedido pode entrar em fila normal.",CRM,opportunities,melhoria para analisar,client_misunderstanding / medium / support_level_1,training_needed,low,training_consulting,Marta Silva
SIS-2026-0424,PrintWorks Porto,printing,Relatório abre mas exportação falha,"Não é crítico para a operação minuto a minuto, mas o cliente usa este ficheiro em reunião com direção e o erro já foi reproduzido várias vezes. Já reiniciaram sessão, browser e posto, sem conclusão clara. O cliente pediu retorno curto mesmo que ainda não haja solução final. O cliente consegue continuar de forma limitada, mas com custo operacional claro.",reporting,excel_export,precisamos ainda hoje,data_issue / high / technical_support,software_bug,high,development,Ana Martins
SIS-2026-0425,FlexoPrime,printing,Set up invoice validation for Spain branch,"Existe alguma pressão temporal porque o arranque está próximo, mas o pedido é planeado e não um bloqueio atual. Há quem diga que é só configuração; outros acham que começou depois da última atualização. Se precisarem de mais detalhe, o contacto principal está disponível de tarde. O cliente consegue continuar de forma limitada, mas com custo operacional claro.",invoicing,tax_validation,fecho do mês,,configuration_request,high,technical_support,
SIS-2026-0426,TecnoRolo Iberia,industrial manufacturing,Workflow aprova e volta a pendente,"O diretor aprova o pedido e segundos depois o documento regressa ao estado pendente, como se a ação não tivesse ficado persistida. Já reiniciaram sessão, browser e posto, sem conclusão clara. Se fizer sentido, podem manter o ticket com análise humana antes de encaminhar. O cliente consegue continuar de forma limitada, mas com custo operacional claro.",user_permissions,approvals,precisamos ainda hoje,data_issue / high / technical_support,software_bug,high,development,
SIS-2026-0427,TextilMinho,textile,Dados de chão de fábrica não batem,"Pode ser sincronização atrasada, mas também pode haver perda real de dados. Existe suspeita de configuração, embora nada conclusivo. O cliente pediu retorno curto mesmo que ainda não haja solução final. Existe impacto relevante no dia de trabalho, embora ainda haja algum contorno manual.",production,shop_floor,parcialmente parado,client_misunderstanding / medium / support_level_1,data_issue,high,technical_support,
SIS-2026-0428,NorteCartao,packaging,Dados contabilísticos inconsistentes,"A contabilidade encontra o documento na origem mas os lançamentos associados não aparecem no diário final. A equipa insiste que o problema é novo, mas não quantifica bem quando começou. O cliente pediu retorno curto mesmo que ainda não haja solução final. O cliente consegue continuar de forma limitada, mas com custo operacional claro.",accounting,journal_entries,afeta vários utilizadores,software_bug / high / development,data_issue,high,technical_support,Joao Pereira
